Date,Open,Close,High,Low,Volume,macd,macd_h,macd_s,rs,rsi,SMA_50,SMA_200,Output
2016-01-25,203.57,206.27,207.9,202.7,9329443,-3.04,-0.27,-2.77,0.63,38.68,217.13,216.76,0.0
2016-01-27,206.3,208.63,209.47,204.63,8511430,-2.81,-0.03,-2.78,0.79,44.17,216.91,216.67,0.0
2016-01-28,208.47,212.37,214.57,207.77,13890529,-2.29,0.39,-2.68,1.06,51.56,216.65,216.57,0.0
2016-01-29,215.23,213.47,217.33,211.23,12496231,-1.77,0.73,-2.5,1.15,53.51,216.26,216.49,0.0
2016-02-01,212.43,216.5,216.67,209.9,7351552,-1.1,1.12,-2.22,1.41,58.47,215.95,216.41,0.0
2016-02-02,215.93,216.17,217.27,214.3,7066827,-0.59,1.3,-1.89,1.37,57.74,215.58,216.32,0.0
2016-02-03,214.5,214.63,216.17,213.07,4921792,-0.31,1.27,-1.58,1.19,54.37,215.28,216.21,0.0
2016-02-04,214.93,214.53,216.4,214.0,3186769,-0.09,1.19,-1.28,1.18,54.15,215.08,216.12,0.0
2016-02-05,215.33,215.97,217.3,214.67,6504091,0.19,1.18,-0.98,1.32,56.87,214.92,216.02,0.0
2016-02-08,216.53,210.17,216.6,209.5,6267885,-0.05,0.75,-0.8,0.83,45.22,214.55,215.94,0.0
2016-02-09,208.83,208.27,209.17,206.5,11473299,-0.39,0.33,-0.71,0.73,42.17,214.12,215.84,0.0
2016-02-10,208.07,206.0,208.63,204.67,7865656,-0.83,-0.09,-0.74,0.63,38.81,213.63,215.72,0.0
2016-02-11,207.13,199.03,207.13,198.3,14039940,-1.72,-0.79,-0.93,0.44,30.71,212.99,215.58,0.0
2016-02-12,199.47,200.07,203.43,199.23,13195534,-2.32,-1.11,-1.21,0.49,32.96,212.34,215.42,0.0
2016-02-15,202.0,202.47,204.0,198.93,12016135,-2.57,-1.09,-1.48,0.61,37.96,211.81,215.28,0.0
2016-02-16,203.0,197.0,204.0,195.77,10581429,-3.17,-1.35,-1.82,0.47,32.08,211.27,215.14,0.0
2016-02-17,197.67,199.9,201.2,192.7,13094395,-3.38,-1.25,-2.13,0.6,37.6,211.08,215.05,0.0
2016-02-18,201.0,203.63,204.47,200.57,9389506,-3.2,-0.86,-2.35,0.78,43.91,210.96,214.99,0.0
2016-02-19,203.33,203.03,204.07,200.67,6927288,-3.08,-0.58,-2.49,0.76,43.15,210.79,214.9,0.0
2016-02-22,201.77,199.9,201.77,195.6,14704284,-3.19,-0.56,-2.63,0.65,39.35,210.5,214.82,0.0
2016-02-23,198.63,195.87,198.63,195.1,8856930,-3.57,-0.75,-2.82,0.54,35.06,210.14,214.73,0.0
2016-02-24,195.33,191.73,196.93,190.67,13820902,-4.15,-1.07,-3.09,0.46,31.29,209.71,214.62,1.0
2016-02-25,189.73,190.8,193.53,189.33,14568018,-4.64,-1.24,-3.4,0.44,30.49,209.22,214.48,1.0
2016-02-26,192.67,193.97,194.67,190.1,12006186,-4.71,-1.05,-3.66,0.57,36.42,208.84,214.36,1.0
2016-02-29,193.33,197.1,201.1,178.67,76486230,-4.46,-0.64,-3.82,0.72,41.7,208.51,214.26,1.0
2016-03-01,203.33,216.9,218.0,203.33,64902460,-2.64,0.94,-3.58,1.69,62.76,208.62,214.26,0.0
2016-03-02,218.67,213.03,222.6,212.3,23765316,-1.49,1.67,-3.17,1.4,58.33,208.53,214.24,0.0
2016-03-03,215.33,212.1,216.67,211.17,9848283,-0.65,2.01,-2.66,1.34,57.28,208.5,214.21,0.0
2016-03-04,213.33,210.13,214.5,209.83,11380186,-0.14,2.02,-2.16,1.22,55.02,208.41,214.15,0.0
2016-03-08,210.67,213.5,216.0,210.67,12623628,0.53,2.15,-1.62,1.38,58.07,208.37,214.11,0.0
2016-03-09,211.33,213.27,213.8,208.47,20128458,1.03,2.12,-1.09,1.37,57.78,208.28,214.07,0.0
2016-03-10,213.17,210.73,214.53,208.57,13399833,1.21,1.84,-0.63,1.2,54.57,208.17,214.03,0.0
2016-03-11,210.73,214.2,214.67,210.0,11699415,1.61,1.79,-0.18,1.38,58.0,208.1,214.01,0.0
2016-03-14,215.0,216.7,217.33,214.67,7422849,2.11,1.83,0.28,1.52,60.33,208.06,214.03,0.0
2016-03-15,217.33,211.0,217.33,210.0,15608775,2.02,1.39,0.63,1.13,53.11,207.91,214.04,0.0
2016-03-16,211.03,214.7,215.6,210.67,9367686,2.22,1.28,0.95,1.31,56.73,207.87,214.06,0.0
2016-03-17,215.5,215.77,216.67,214.33,12552097,2.44,1.2,1.25,1.37,57.74,207.86,214.06,0.0
2016-03-18,216.93,216.5,217.87,214.67,13850509,2.64,1.12,1.52,1.41,58.46,207.99,214.06,0.0
2016-03-21,217.83,220.97,224.13,217.5,16159554,3.13,1.28,1.84,1.68,62.64,208.28,214.05,0.0
2016-03-22,219.0,215.43,220.53,214.83,19048381,3.03,0.95,2.08,1.23,55.22,208.4,214.07,0.0
2016-03-23,216.67,216.17,216.73,213.57,15421408,2.98,0.72,2.26,1.27,55.97,208.51,214.14,0.0
2016-03-28,218.0,214.97,219.87,213.53,16439958,2.8,0.44,2.37,1.19,54.38,208.61,214.21,0.0
2016-03-29,214.1,213.33,218.03,212.67,18008062,2.51,0.11,2.4,1.09,52.2,208.67,214.26,0.0
2016-03-30,213.73,218.23,219.5,213.73,13899990,2.64,0.19,2.45,1.36,57.67,208.8,214.33,0.0
2016-03-31,217.2,218.83,221.67,216.6,27471111,2.76,0.25,2.51,1.4,58.3,208.99,214.43,0.0
2016-04-01,217.4,224.03,224.53,217.0,14300010,3.24,0.58,2.65,1.73,63.37,209.27,214.54,0.0
2016-04-04,218.0,220.47,222.0,217.37,13682421,3.29,0.51,2.78,1.39,58.15,209.49,214.66,0.0
2016-04-05,218.73,217.63,220.23,216.13,8631652,3.07,0.23,2.84,1.19,54.31,209.72,214.75,0.0
2016-04-06,217.9,217.27,219.27,216.67,6636907,2.83,-0.01,2.84,1.17,53.82,209.98,214.84,0.0
2016-04-07,218.0,212.97,218.0,212.67,10026688,2.27,-0.46,2.72,0.93,48.27,210.13,214.91,0.0
2016-04-08,213.0,214.13,214.97,212.67,4800859,1.89,-0.66,2.56,0.99,49.78,210.28,214.98,0.0
2016-04-11,214.67,218.17,218.87,211.33,13833052,1.9,-0.52,2.42,1.21,54.72,210.47,215.06,0.0
2016-04-12,216.67,214.93,217.1,214.0,5958261,1.63,-0.64,2.27,1.02,50.43,210.53,215.12,0.0
2016-04-13,216.67,220.83,221.8,216.33,11937850,1.87,-0.32,2.19,1.33,57.03,210.67,215.19,0.0
2016-04-18,223.33,223.6,225.57,220.7,14199514,2.25,0.05,2.2,1.48,59.74,210.81,215.26,0.0
2016-04-20,223.57,223.67,225.53,221.73,8999022,2.53,0.27,2.27,1.49,59.81,210.96,215.33,0.0
2016-04-21,223.73,219.97,224.33,218.4,6944757,2.43,0.13,2.3,1.2,54.5,211.07,215.39,0.0
2016-04-22,217.3,217.2,220.77,216.3,6273474,2.1,-0.16,2.26,1.03,50.85,211.12,215.45,0.0
2016-04-25,214.2,213.97,217.0,213.6,6089986,1.56,-0.56,2.12,0.88,46.91,211.08,215.49,0.0
2016-04-26,208.8,218.27,218.9,208.33,14466172,1.46,-0.52,1.99,1.09,52.22,211.25,215.53,0.0
2016-04-27,217.37,222.37,223.0,217.37,9318708,1.7,-0.23,1.93,1.31,56.67,211.53,215.59,0.0
2016-04-28,220.0,215.27,221.33,214.37,19474996,1.29,-0.51,1.8,0.93,48.29,211.71,215.62,0.0
2016-04-29,215.43,216.63,217.4,213.4,10331436,1.07,-0.58,1.66,0.99,49.82,212.07,215.65,0.0
2016-05-02,215.5,214.1,216.0,212.93,3262546,0.69,-0.78,1.46,0.89,47.03,212.35,215.66,0.0
2016-05-03,214.4,210.7,215.63,209.33,10711707,0.1,-1.09,1.19,0.77,43.5,212.51,215.66,0.0
2016-05-04,210.0,208.43,213.0,206.77,6165228,-0.54,-1.38,0.85,0.7,41.28,212.74,215.66,0.0
2016-05-05,208.0,211.77,213.53,207.73,6332542,-0.76,-1.29,0.52,0.84,45.68,212.98,215.68,0.0
2016-05-06,208.63,211.8,212.93,204.0,15583725,-0.93,-1.16,0.23,0.84,45.72,213.14,215.71,0.0
2016-05-09,213.33,216.53,217.27,213.0,8528998,-0.67,-0.73,0.05,1.07,51.66,213.41,215.74,0.0
2016-05-10,216.67,215.67,217.33,214.47,8246721,-0.53,-0.47,-0.07,1.02,50.58,213.73,215.78,0.0
2016-05-11,213.33,212.0,214.5,210.73,10740996,-0.71,-0.52,-0.19,0.86,46.13,214.05,215.79,0.0
2016-05-12,212.7,212.13,214.07,210.07,5568478,-0.83,-0.51,-0.32,0.86,46.31,214.46,215.79,0.0
2016-05-13,212.0,212.9,214.47,210.1,9440911,-0.85,-0.43,-0.43,0.9,47.43,214.9,215.78,0.0
2016-05-16,212.2,219.6,220.0,211.4,12970170,-0.33,0.08,-0.41,1.27,56.04,215.41,215.81,0.0
2016-05-17,220.0,220.33,222.3,219.13,11982807,0.15,0.44,-0.3,1.32,56.87,215.88,215.87,0.0
2016-05-18,218.4,221.8,223.2,217.2,7615393,0.63,0.74,-0.11,1.41,58.56,215.97,215.93,0.0
2016-05-19,222.67,216.57,222.67,215.0,8587776,0.59,0.56,0.03,1.04,50.9,216.04,215.96,0.0
2016-05-20,217.83,220.23,225.8,216.53,20264128,0.84,0.65,0.19,1.24,55.31,216.21,216.01,0.0
2016-05-23,233.1,231.23,236.33,226.33,52818604,1.91,1.37,0.53,1.89,65.37,216.63,216.13,0.0
2016-05-24,232.0,232.03,234.53,231.1,15668553,2.78,1.8,0.98,1.94,65.97,217.0,216.25,0.0
2016-05-25,233.6,237.37,238.3,233.23,9955492,3.86,2.3,1.56,2.3,69.74,217.48,216.43,0.0
2016-05-26,237.33,241.63,242.67,235.73,12589417,5.01,2.76,2.25,2.62,72.37,218.1,216.58,0.0
2016-05-27,241.97,239.53,242.6,237.47,10520235,5.68,2.74,2.94,2.24,69.17,218.61,216.69,0.0
2016-05-30,235.6,237.67,239.0,235.2,7362553,5.99,2.44,3.55,1.97,66.38,219.03,216.78,0.0
2016-05-31,237.33,234.03,239.63,232.83,14496537,5.88,1.86,4.01,1.58,61.18,219.49,216.85,0.0
2016-06-01,235.33,240.93,241.47,235.33,11949324,6.27,1.81,4.46,1.99,66.53,220.01,216.95,0.0
2016-06-02,239.9,238.67,240.33,235.47,13199892,6.33,1.49,4.84,1.74,63.45,220.47,217.05,0.0
2016-06-03,239.9,235.93,239.9,235.03,7107487,6.08,1.0,5.09,1.49,59.82,220.86,217.15,0.0
2016-06-06,235.8,237.07,237.97,234.23,7409499,5.91,0.66,5.25,1.55,60.83,221.18,217.27,0.0
2016-06-07,238.0,241.83,242.5,238.0,10599804,6.09,0.67,5.42,1.84,64.78,221.71,217.41,0.0
2016-06-08,242.67,241.87,243.33,240.47,7329513,6.16,0.6,5.57,1.84,64.81,222.22,217.56,0.0
2016-06-09,241.73,236.07,241.97,235.07,11617669,5.69,0.1,5.59,1.31,56.73,222.64,217.69,0.0
2016-06-10,235.37,233.8,239.1,233.37,10749394,5.07,-0.42,5.49,1.17,53.9,223.05,217.8,0.0
2016-06-13,232.4,233.27,235.7,230.43,11732890,4.48,-0.8,5.29,1.14,53.23,223.35,217.91,0.0
2016-06-14,233.93,235.53,236.0,231.87,7558314,4.16,-0.9,5.06,1.26,55.75,223.69,218.03,0.0
2016-06-15,236.0,239.7,240.0,235.83,9523287,4.18,-0.7,4.89,1.5,60.03,224.0,218.18,0.0
2016-06-16,239.6,236.6,239.6,234.07,8721843,3.91,-0.78,4.69,1.26,55.71,224.32,218.26,0.0
2016-06-17,236.9,239.9,240.47,236.9,8980354,3.92,-0.62,4.54,1.44,59.08,224.77,218.36,0.0
2016-06-20,240.33,238.7,240.67,236.73,8686213,3.78,-0.61,4.38,1.35,57.37,225.2,218.48,0.0
2016-06-21,238.33,239.0,239.8,237.0,6657388,3.65,-0.59,4.24,1.36,57.7,225.72,218.61,0.0
2016-06-22,237.3,236.47,239.43,235.03,8912035,3.31,-0.74,4.05,1.17,53.92,226.17,218.74,0.0
2016-06-23,236.67,240.17,241.0,236.67,8657764,3.3,-0.6,3.9,1.39,58.23,226.61,218.85,0.0
2016-06-24,235.03,236.07,240.07,233.47,12047383,2.93,-0.78,3.71,1.1,52.38,227.03,218.94,0.0
2016-06-27,236.07,239.3,240.93,236.07,10245025,2.86,-0.68,3.54,1.28,56.12,227.4,219.05,0.0
2016-06-28,240.0,245.67,246.1,239.3,15696559,3.28,-0.21,3.48,1.66,62.4,227.84,219.23,0.0
2016-06-29,246.63,244.2,246.63,242.67,11554816,3.46,-0.02,3.48,1.52,60.26,228.25,219.38,0.0
2016-06-30,245.33,245.6,247.8,244.1,20901951,3.67,0.15,3.52,1.6,61.61,228.76,219.55,0.0
2016-07-01,243.3,252.35,259.75,242.6,27944232,4.33,0.65,3.68,2.06,67.37,229.47,219.75,0.0
2016-07-04,254.0,244.9,254.0,244.0,13996866,4.2,0.42,3.78,1.33,57.17,230.08,219.93,0.0
2016-07-05,245.85,243.55,247.0,242.2,8989659,3.95,0.13,3.82,1.25,55.53,230.59,220.11,0.0
2016-07-07,244.5,247.0,248.65,243.9,8960871,3.98,0.13,3.85,1.43,58.79,231.08,220.29,0.0
2016-07-08,247.4,245.85,247.4,242.5,6899736,3.87,0.01,3.85,1.34,57.28,231.69,220.48,0.0
2016-07-11,248.3,249.15,251.6,246.75,7268008,4.0,0.12,3.88,1.53,60.41,232.34,220.68,0.0
2016-07-12,250.95,248.4,251.95,247.0,4143359,4.0,0.09,3.91,1.46,59.35,233.03,220.87,0.0
2016-07-13,248.45,247.1,249.2,246.0,4343149,3.84,-0.05,3.89,1.35,57.46,233.76,221.05,0.0
2016-07-14,247.0,248.7,251.0,245.1,6091985,3.81,-0.07,3.88,1.45,59.18,234.56,221.22,0.0
2016-07-15,249.0,248.85,252.55,247.55,9345945,3.75,-0.1,3.85,1.46,59.35,235.31,221.41,0.0
2016-07-18,249.05,248.9,249.95,247.6,6825393,3.67,-0.15,3.81,1.46,59.41,236.05,221.6,0.0
2016-07-19,249.0,249.05,250.0,245.6,6721210,3.57,-0.2,3.77,1.48,59.6,236.7,221.81,0.0
2016-07-20,249.05,250.25,252.0,247.95,9312596,3.55,-0.17,3.72,1.58,61.17,237.39,222.01,0.0
2016-07-21,253.0,250.6,253.5,246.5,11716926,3.52,-0.16,3.68,1.61,61.64,238.16,222.18,0.0
2016-07-22,253.15,249.85,256.2,247.15,15780372,3.4,-0.23,3.63,1.5,59.97,238.92,222.37,0.0
2016-07-25,249.5,251.75,252.0,249.0,8870687,3.42,-0.17,3.58,1.68,62.72,239.69,222.56,0.0
2016-07-26,251.65,251.75,253.55,250.5,6817790,3.39,-0.15,3.55,1.68,62.72,240.34,222.72,0.0
2016-07-27,251.0,247.4,253.7,246.3,8898401,2.98,-0.45,3.43,1.13,53.03,240.88,222.86,0.0
2016-07-28,249.4,254.3,255.4,248.25,11350187,3.18,-0.2,3.38,1.69,62.84,241.53,223.04,0.0
2016-07-29,254.2,252.45,256.5,251.4,12129756,3.16,-0.18,3.34,1.45,59.27,242.24,223.16,0.0
2016-08-01,252.0,250.6,255.2,249.55,9557988,2.95,-0.31,3.26,1.26,55.85,242.85,223.25,0.0
2016-08-02,251.0,260.8,262.0,251.0,16779344,3.57,0.25,3.32,2.04,67.11,243.44,223.42,0.0
2016-08-03,260.0,252.7,260.0,251.25,10985767,3.37,0.04,3.33,1.23,55.09,243.86,223.54,0.0
2016-08-04,254.0,252.1,254.85,250.2,8661776,3.12,-0.17,3.29,1.19,54.31,244.15,223.67,0.0
2016-08-05,252.15,252.55,256.5,251.1,4365077,2.93,-0.29,3.22,1.21,54.83,244.37,223.78,0.0
2016-08-08,253.0,249.95,254.75,249.5,8415212,2.54,-0.54,3.08,1.05,51.24,244.58,223.89,0.0
2016-08-09,250.0,247.65,250.0,246.1,9358418,2.02,-0.85,2.87,0.93,48.23,244.78,223.96,0.0
2016-08-10,248.0,246.5,248.4,245.8,5255295,1.5,-1.1,2.6,0.88,46.76,245.03,224.03,0.0
2016-08-11,247.0,251.65,252.8,246.55,10744356,1.49,-0.89,2.37,1.16,53.61,245.24,224.12,0.0
2016-08-12,250.55,254.1,255.5,250.3,8284563,1.65,-0.58,2.23,1.3,56.48,245.55,224.23,0.0
2016-08-16,254.25,255.1,258.0,253.45,10293289,1.85,-0.31,2.15,1.36,57.63,245.93,224.34,0.0
2016-08-17,254.55,253.7,256.75,252.2,8328306,1.86,-0.23,2.1,1.24,55.42,246.27,224.41,0.0
2016-08-18,254.4,252.15,255.4,251.5,6682090,1.73,-0.29,2.02,1.13,52.99,246.47,224.49,0.0
2016-08-19,252.0,250.95,252.4,249.75,5326232,1.51,-0.41,1.92,1.05,51.13,246.65,224.55,0.0
2016-08-22,251.65,254.1,254.75,251.5,4184797,1.58,-0.27,1.85,1.25,55.55,247.01,224.64,0.0
2016-08-23,254.4,251.4,255.0,250.3,6446460,1.39,-0.37,1.76,1.05,51.27,247.37,224.73,0.0
2016-08-24,251.2,250.25,252.0,249.1,5382879,1.14,-0.5,1.64,0.98,49.52,247.71,224.87,0.0
2016-08-25,252.1,253.45,255.0,250.25,9518272,1.19,-0.36,1.55,1.18,54.2,248.06,225.01,0.0
2016-08-26,253.35,253.8,254.9,252.05,4753304,1.24,-0.25,1.48,1.21,54.7,248.35,225.16,0.0
2016-08-29,253.0,252.8,253.95,251.05,4272618,1.18,-0.24,1.42,1.12,52.94,248.67,225.31,0.0
2016-08-30,253.7,257.3,257.9,253.05,7692800,1.48,0.05,1.44,1.46,59.29,249.02,225.47,0.0
2016-08-31,258.3,260.05,261.5,256.4,12773632,1.92,0.39,1.53,1.67,62.62,249.45,225.65,0.0
2016-09-01,261.0,261.0,263.0,259.1,8373128,2.32,0.63,1.69,1.76,63.72,249.89,225.81,0.0
2016-09-02,262.0,262.9,263.7,260.25,9154358,2.76,0.85,1.9,1.93,65.88,250.41,226.0,0.0
2016-09-06,263.0,262.6,265.9,261.1,9166823,3.05,0.91,2.13,1.88,65.22,250.86,226.21,0.0
2016-09-07,264.0,262.8,264.95,262.0,6409700,3.25,0.9,2.36,1.9,65.47,251.4,226.4,0.0
2016-09-08,263.5,264.9,265.55,262.7,8324999,3.54,0.95,2.59,2.13,68.06,251.91,226.56,0.0
2016-09-09,263.0,258.3,264.45,257.05,9755948,3.21,0.49,2.72,1.19,54.29,252.16,226.69,0.0
2016-09-12,255.95,252.25,256.7,251.75,7344276,2.42,-0.24,2.66,0.83,45.26,252.32,226.78,0.0
2016-09-14,251.0,251.85,253.1,249.55,12537688,1.75,-0.73,2.48,0.81,44.73,252.45,226.89,0.0
2016-09-15,252.5,255.9,257.9,252.5,7778214,1.52,-0.76,2.28,1.04,50.98,252.52,227.05,0.0
2016-09-16,256.0,260.35,262.2,255.4,14038158,1.68,-0.48,2.16,1.31,56.78,252.83,227.23,0.0
2016-09-19,261.5,258.85,262.6,258.25,6474978,1.67,-0.39,2.07,1.19,54.44,253.13,227.38,0.0
2016-09-20,259.2,256.95,259.25,255.25,6686674,1.49,-0.46,1.95,1.06,51.55,253.33,227.52,0.0
2016-09-21,256.7,253.65,258.8,253.0,8800312,1.07,-0.7,1.78,0.88,46.89,253.49,227.63,0.0
2016-09-22,255.45,255.25,257.2,253.75,7692200,0.86,-0.74,1.59,0.97,49.28,253.61,227.75,0.0
2016-09-23,255.0,253.45,257.0,251.8,4952284,0.53,-0.85,1.38,0.88,46.73,253.71,227.86,0.0
2016-09-26,253.0,248.05,253.25,247.5,9687011,-0.15,-1.23,1.07,0.67,40.04,253.73,227.95,0.0
2016-09-27,248.65,245.85,249.25,245.0,6644898,-0.87,-1.55,0.68,0.6,37.67,253.67,228.06,0.0
2016-09-28,246.3,246.95,249.4,245.5,7362899,-1.33,-1.61,0.28,0.66,39.59,253.64,228.25,0.0
2016-09-29,248.1,245.7,249.3,241.0,17433461,-1.78,-1.65,-0.13,0.62,38.15,253.57,228.43,0.0
2016-09-30,245.65,241.35,246.95,240.5,9545123,-2.45,-1.86,-0.59,0.51,33.57,253.42,228.58,0.0
2016-10-03,244.2,242.3,244.2,241.55,6465942,-2.88,-1.83,-1.05,0.55,35.39,253.26,228.72,0.0
2016-10-04,243.0,241.2,243.95,240.35,7705953,-3.27,-1.77,-1.49,0.52,34.22,253.07,228.86,0.0
2016-10-05,241.8,240.2,243.25,239.2,6230512,-3.61,-1.7,-1.92,0.5,33.15,252.88,228.99,0.0
2016-10-06,242.0,237.4,242.0,235.65,8652862,-4.07,-1.72,-2.35,0.43,30.28,252.59,229.1,0.0
2016-10-07,237.9,238.95,240.25,236.75,4010140,-4.25,-1.52,-2.73,0.51,33.7,252.34,229.23,0.0
2016-10-10,242.0,240.1,242.6,239.55,5046890,-4.26,-1.22,-3.03,0.57,36.2,252.19,229.36,0.0
2016-10-13,240.1,238.95,241.45,236.95,10678038,-4.31,-1.02,-3.29,0.53,34.79,251.88,229.5,0.0
2016-10-14,239.0,239.9,240.5,238.05,9223856,-4.22,-0.74,-3.48,0.59,36.97,251.63,229.61,0.0
2016-10-17,239.9,240.6,241.75,238.5,6143393,-4.05,-0.46,-3.59,0.63,38.61,251.43,229.75,0.0
2016-10-18,241.0,245.95,246.55,240.3,11780776,-3.44,0.12,-3.56,0.98,49.4,251.13,229.91,0.0
2016-10-19,245.65,239.45,245.65,238.4,8410637,-3.44,0.09,-3.54,0.67,40.16,250.87,230.02,0.0
2016-10-20,241.0,239.35,241.35,238.1,4402661,-3.41,0.1,-3.51,0.67,40.04,250.61,230.13,0.0
2016-10-21,239.0,240.15,241.15,238.75,10592011,-3.29,0.18,-3.47,0.71,41.59,250.37,230.25,0.0
2016-10-24,241.0,241.35,242.0,239.7,9575846,-3.05,0.33,-3.38,0.78,43.94,250.19,230.37,0.0
2016-10-25,242.9,238.75,242.9,238.15,5948249,-3.05,0.27,-3.32,0.67,40.17,250.02,230.47,0.0
2016-10-26,239.85,238.75,242.5,233.5,23931286,-3.0,0.25,-3.25,0.67,40.17,249.86,230.57,0.0
2016-10-27,241.2,243.1,244.8,239.65,15352545,-2.59,0.53,-3.12,0.95,48.71,249.69,230.7,0.0
2016-10-28,244.3,243.1,244.3,239.5,9315645,-2.24,0.71,-2.94,0.95,48.71,249.47,230.84,0.0
2016-11-01,242.8,239.95,242.8,239.15,5517915,-2.19,0.61,-2.79,0.77,43.5,249.17,230.99,0.0
2016-11-02,237.0,237.3,238.95,235.1,4687370,-2.33,0.37,-2.7,0.66,39.65,248.84,231.14,0.0
2016-11-03,237.05,240.3,242.3,236.0,8868972,-2.18,0.42,-2.6,0.84,45.52,248.6,231.3,0.0
2016-11-04,251.5,249.05,256.4,247.05,35263032,-1.34,1.01,-2.35,1.4,58.27,248.56,231.49,0.0
2016-11-07,253.8,256.5,259.65,247.0,24268097,-0.07,1.82,-1.89,1.91,65.64,248.61,231.72,0.0
2016-11-08,256.5,255.6,257.4,252.2,9935323,0.85,2.19,-1.34,1.79,64.17,248.7,231.95,0.0
2016-11-09,239.15,248.15,255.0,238.55,23027306,0.97,1.85,-0.88,1.15,53.46,248.65,232.13,0.0
2016-11-10,252.85,251.05,253.0,245.55,11567186,1.29,1.73,-0.45,1.3,56.5,248.61,232.34,0.0
2016-11-11,248.0,242.95,248.95,241.0,12741988,0.87,1.05,-0.18,0.89,47.22,248.39,232.5,0.0
2016-11-15,241.95,237.5,246.9,235.8,21196400,0.1,0.23,-0.13,0.73,42.19,248.08,232.64,0.0
2016-11-16,237.95,230.9,239.1,228.05,30665889,-1.03,-0.72,-0.31,0.59,37.05,247.56,232.77,0.0
2016-11-17,228.45,231.5,234.0,228.4,9283059,-1.86,-1.24,-0.62,0.61,37.79,246.98,232.9,0.0
2016-11-18,230.0,227.85,231.4,227.1,8257422,-2.77,-1.73,-1.05,0.54,35.08,246.32,233.01,0.0
2016-11-21,228.2,224.2,228.6,223.6,7585897,-3.75,-2.16,-1.59,0.48,32.57,245.55,233.1,0.0
2016-11-22,225.0,226.1,228.1,223.5,9215388,-4.32,-2.19,-2.14,0.54,35.17,244.82,233.19,0.0
2016-11-23,227.25,224.65,227.8,223.5,10322937,-4.84,-2.16,-2.68,0.52,34.09,244.05,233.25,0.0
2016-11-24,225.0,223.5,225.25,222.1,18004034,-5.28,-2.08,-3.2,0.5,33.22,243.23,233.3,0.0
2016-11-25,224.5,228.8,230.45,223.05,7597501,-5.14,-1.55,-3.59,0.69,40.75,242.64,233.36,0.0
2016-11-28,228.4,233.7,234.2,227.3,9120749,-4.58,-0.8,-3.79,0.88,46.73,242.26,233.45,0.0
2016-11-29,233.05,231.05,235.65,230.25,8613611,-4.31,-0.42,-3.89,0.79,44.14,241.85,233.53,0.0
2016-11-30,232.0,232.5,234.4,229.15,11081186,-3.92,-0.03,-3.9,0.85,45.91,241.38,233.62,0.0
2016-12-01,232.8,233.5,235.0,231.05,5160029,-3.5,0.32,-3.82,0.89,47.15,240.84,233.71,0.0
2016-12-02,233.0,228.5,233.0,228.0,8371200,-3.53,0.23,-3.76,0.72,41.96,240.24,233.8,0.0
2016-12-05,228.9,232.55,233.2,227.45,5123051,-3.18,0.46,-3.64,0.89,47.04,239.75,233.92,0.0
2016-12-06,233.0,230.2,233.0,229.15,4911337,-3.07,0.46,-3.53,0.81,44.6,239.28,234.04,0.0
2016-12-07,231.5,227.2,231.5,226.5,8107530,-3.18,0.28,-3.46,0.71,41.63,238.72,234.19,0.0
2016-12-08,229.05,233.3,235.3,228.3,7365288,-2.74,0.57,-3.32,0.96,49.06,238.32,234.35,0.0
2016-12-09,234.05,236.15,239.6,232.55,8328221,-2.14,0.94,-3.08,1.09,52.13,238.08,234.52,0.0
2016-12-12,234.2,232.3,234.7,231.95,3038619,-1.96,0.9,-2.86,0.92,47.93,237.81,234.7,0.0
2016-12-13,234.8,235.65,236.9,232.2,7440621,-1.52,1.07,-2.59,1.07,51.58,237.58,234.87,0.0
2016-12-14,236.0,233.15,236.5,232.0,6313305,-1.36,0.98,-2.34,0.95,48.83,237.33,235.02,0.0
2016-12-15,232.0,229.7,234.4,228.5,5332924,-1.5,0.68,-2.18,0.83,45.24,237.1,235.16,0.0
2016-12-16,230.8,226.35,230.8,226.0,12925203,-1.85,0.26,-2.11,0.72,42.01,236.78,235.29,0.0
2016-12-19,225.35,227.0,229.0,225.35,5455325,-2.06,0.04,-2.1,0.75,42.86,236.49,235.44,0.0
2016-12-20,228.5,229.95,230.8,227.5,5917510,-1.96,0.11,-2.07,0.88,46.69,236.29,235.63,0.0
2016-12-21,229.0,226.3,229.8,225.5,12883058,-2.15,-0.07,-2.09,0.75,42.86,236.07,235.81,0.0
2016-12-22,225.25,227.55,228.4,224.25,6420828,-2.18,-0.07,-2.11,0.8,44.54,235.84,235.98,0.0
2016-12-23,227.5,224.7,227.5,223.8,10763084,-2.4,-0.24,-2.17,0.71,41.55,235.53,236.12,0.0
2016-12-26,224.9,225.0,225.85,222.0,8735299,-2.53,-0.29,-2.24,0.72,41.99,235.25,236.16,0.0
2016-12-27,226.0,234.05,234.9,224.35,15605810,-1.87,0.29,-2.17,1.15,53.43,235.13,236.26,0.0
2016-12-28,232.7,235.45,236.4,232.7,14166131,-1.23,0.75,-1.98,1.22,54.91,235.03,236.38,0.0
2016-12-29,235.3,236.0,237.0,232.3,14052730,-0.66,1.05,-1.72,1.25,55.51,234.83,236.51,0.0
2016-12-30,237.45,241.65,242.4,236.3,10420088,0.24,1.56,-1.33,1.58,61.21,234.88,236.65,0.0
